cohort_month,month_number,active_customers,total_revenue,avg_revenue_per_active_customer,avg_orders_per_active_customer,cumulative_ltv,cohort_size,cumulative_ltv_per_user
2021-09,41,4,349.08,87.27,1,41089.8,142,289.36
2021-09,42,9,748.41,83.16,1,41838.21,142,294.64
2021-09,43,3,131.1,43.7,1,41969.31,142,295.56
2021-09,44,3,398.84,132.95,1,42368.15,142,298.37
2021-09,45,4,199.37,49.84,1,42567.52,142,299.77
2021-09,46,7,1351.48,193.07,1,43919,142,309.29
2021-09,47,4,117.67,29.42,1,44036.67,142,310.12
2021-09,48,8,592.74,74.09,1,44629.41,142,314.29
2021-09,49,9,748.69,83.19,1,45378.1,142,319.56
2021-09,50,7,1308.65,186.95,1,46686.75,142,328.78
2021-09,51,4,375.89,93.97,1,47062.64,142,331.43
2021-09,52,7,674.5,96.36,1,47737.14,142,336.18
2021-09,53,8,890.44,111.31,1,48627.58,142,342.45
2021-09,54,12,1487.78,123.98,1,50115.36,142,352.93
2021-10,0,143,15377.79,107.54,1.03,15377.79,143,107.54
2021-10,1,10,1260.93,126.09,1.1,16638.72,143,116.35
2021-10,2,6,597.64,99.61,1.17,17236.36,143,120.53
2021-10,3,3,390.39,130.13,1,17626.75,143,123.26
2021-10,4,4,390.07,97.52,1,18016.82,143,125.99
2021-10,5,5,587.4,117.48,1,18604.22,143,130.1
2021-10,6,4,430.57,107.64,1,19034.79,143,133.11
2021-10,7,6,826.65,137.78,1.17,19861.44,143,138.89
2021-10,8,4,202.82,50.7,1,20064.26,143,140.31
2021-10,9,4,625.71,156.43,1,20689.97,143,144.69
2021-10,10,7,589.68,84.24,1,21279.65,143,148.81
2021-10,11,5,873.4,174.68,1,22153.05,143,154.92
2021-10,12,8,816.79,102.1,1,22969.84,143,160.63
2021-10,13,10,969.89,96.99,1,23939.73,143,167.41
2021-10,14,8,857.2,107.15,1,24796.93,143,173.41
2021-10,15,6,977.62,162.94,1,25774.55,143,180.24
2021-10,16,5,541.98,108.4,1,26316.53,143,184.03
2021-10,17,8,1161.85,145.23,1,27478.38,143,192.16
2021-10,18,4,611.82,152.96,1,28090.2,143,196.43
2021-10,19,3,348.92,116.31,1,28439.12,143,198.87
2021-10,20,12,1902.23,158.52,1.08,30341.35,143,212.18
2021-10,21,9,795.87,88.43,1,31137.22,143,217.74
2021-10,22,5,264.86,52.97,1.2,31402.08,143,219.59
2021-10,23,8,672.45,84.06,1,32074.53,143,224.3
2021-10,24,5,889.22,177.84,1,32963.75,143,230.52
2021-10,25,5,415.81,83.16,1,33379.56,143,233.42
2021-10,26,6,966.95,161.16,1,34346.51,143,240.19
2021-10,27,6,684.22,114.04,1.17,35030.73,143,244.97
2021-10,28,7,739.92,105.7,1,35770.65,143,250.14
2021-10,29,5,370.13,74.03,1,36140.78,143,252.73
2021-10,30,5,405.06,81.01,1,36545.84,143,255.57
2021-10,31,4,314.57,78.64,1,36860.41,143,257.77
2021-10,32,3,510.19,170.06,1,37370.6,143,261.33
2021-10,33,12,1844.15,153.68,1,39214.75,143,274.23
2021-10,34,6,855.29,142.55,1,40070.04,143,280.21
2021-10,35,3,219.75,73.25,1,40289.79,143,281.75
2021-10,36,3,678.53,226.18,1.33,40968.32,143,286.49
2021-10,37,10,1043.94,104.39,1,42012.26,143,293.79
2021-10,38,6,494.1,82.35,1,42506.36,143,297.25
2021-10,39,7,904.06,129.15,1.14,43410.42,143,303.57
2021-10,40,7,482.32,68.9,1,43892.74,143,306.94
2021-10,41,5,655.05,131.01,1,44547.79,143,311.52
2021-10,42,5,347.75,69.55,1,44895.54,143,313.95
2021-10,43,11,1723.82,156.71,1.09,46619.36,143,326.01
2021-10,44,6,355.66,59.28,1,46975.02,143,328.5
2021-10,45,1,114.65,114.65,1,47089.67,143,329.3
2021-10,46,2,758.39,379.19,1,47848.06,143,334.6
2021-10,47,6,1176.57,196.1,1,49024.63,143,342.83
2021-10,48,8,947.18,118.4,1,49971.81,143,349.45
2021-10,49,5,798.25,159.65,1,50770.06,143,355.04
2021-10,50,6,715.94,119.32,1,51486,143,360.04
2021-10,51,5,466.43,93.29,1,51952.43,143,363.3
2021-10,52,8,874.11,109.26,1,52826.54,143,369.42
2021-10,53,5,523.08,104.62,1,53349.62,143,373.07
2021-11,0,144,21623.83,150.17,1.03,21623.83,144,150.17
2021-11,1,7,2038.62,291.23,1,23662.45,144,164.32
2021-11,2,8,1003.64,125.45,1,24666.09,144,171.29
2021-11,3,5,439.97,87.99,1,25106.06,144,174.35
2021-11,4,7,731.51,104.5,1,25837.57,144,179.43
2021-11,5,6,833.71,138.95,1,26671.28,144,185.22
2021-11,6,7,744.82,106.4,1.14,27416.1,144,190.39
2021-11,7,4,246.49,61.62,1,27662.59,144,192.1
2021-11,8,6,359.34,59.89,1,28021.93,144,194.6
2021-11,9,5,1093.99,218.8,1,29115.92,144,202.19
2021-11,10,4,866.36,216.59,1,29982.28,144,208.21
2021-11,11,5,572.73,114.55,1,30555.01,144,212.19
2021-11,12,8,996.54,124.57,1,31551.55,144,219.11
2021-11,13,7,811.39,115.91,1,32362.94,144,224.74
2021-11,14,8,722.91,90.36,1,33085.85,144,229.76
2021-11,15,3,2814.19,938.06,1,35900.04,144,249.31
2021-11,16,5,797.69,159.54,1,36697.73,144,254.85
2021-11,17,7,955.94,136.56,1.14,37653.67,144,261.48
2021-11,18,5,625.08,125.02,1,38278.75,144,265.82
2021-11,19,5,726.58,145.32,1,39005.33,144,270.87
2021-11,20,8,888.51,111.06,1,39893.84,144,277.04
2021-11,21,2,488.61,244.31,1,40382.45,144,280.43
2021-11,22,3,280,93.33,1,40662.45,144,282.38
2021-11,23,5,404.47,80.89,1,41066.92,144,285.19
2021-11,24,7,561.59,80.23,1,41628.51,144,289.09
2021-11,25,6,1118.32,186.39,1,42746.83,144,296.85
2021-11,26,8,558.04,69.75,1,43304.87,144,300.73
2021-11,27,5,650.3,130.06,1,43955.17,144,305.24
2021-11,28,8,1016.23,127.03,1,44971.4,144,312.3
2021-11,29,6,687.84,114.64,1,45659.24,144,317.08
2021-11,30,3,230.85,76.95,1,45890.09,144,318.68
2021-11,31,2,313.49,156.75,1,46203.58,144,320.86
2021-11,32,6,700.48,116.75,1,46904.06,144,325.72
2021-11,33,3,189.84,63.28,1,47093.9,144,327.04
2021-11,34,5,428.78,85.76,1,47522.68,144,330.02
2021-11,35,5,256.06,51.21,1,47778.74,144,331.8
2021-11,36,3,389.85,129.95,1,48168.59,144,334.5
2021-11,37,6,862.23,143.71,1,49030.82,144,340.49
2021-11,38,7,973.22,139.03,1,50004.04,144,347.25
2021-11,39,8,1008.15,126.02,1,51012.19,144,354.25
2021-11,40,10,905.64,90.56,1,51917.83,144,360.54
2021-11,41,5,441.26,88.25,1,52359.09,144,363.6
2021-11,42,6,1236.98,206.16,1,53596.07,144,372.19
2021-11,43,2,558.62,279.31,1,54154.69,144,376.07
2021-11,44,5,661.26,132.25,1,54815.95,144,380.67
2021-11,45,2,137.5,68.75,1,54953.45,144,381.62
2021-11,46,6,511.41,85.23,1,55464.86,144,385.17
2021-11,47,8,440.32,55.04,1,55905.18,144,388.23
2021-11,48,7,769.32,109.9,1,56674.5,144,393.57
2021-11,49,5,591.65,118.33,1,57266.15,144,397.68
2021-11,50,6,826.75,137.79,1,58092.9,144,403.42
2021-11,51,5,1599.42,319.88,1,59692.32,144,414.53
2021-11,52,5,936.77,187.35,1.2,60629.09,144,421.04
2021-12,0,129,15851.99,122.88,1.01,15851.99,129,122.88
2021-12,1,8,722.29,90.29,1,16574.28,129,128.48
2021-12,2,3,234.63,78.21,1,16808.91,129,130.3
2021-12,3,2,212.39,106.2,1,17021.3,129,131.95
2021-12,4,4,482.7,120.67,1,17504,129,135.69
2021-12,5,1,19.64,19.64,1,17523.64,129,135.84
2021-12,6,3,293.02,97.67,1,17816.66,129,138.11
2021-12,7,6,374.37,62.4,1,18191.03,129,141.02
2021-12,8,7,1044.53,149.22,1,19235.56,129,149.11
2021-12,9,5,245.92,49.18,1,19481.48,129,151.02
2021-12,10,3,150.21,50.07,1,19631.69,129,152.18
2021-12,11,6,418.33,69.72,1,20050.02,129,155.43
2021-12,12,5,580.38,116.08,1.2,20630.4,129,159.93
2021-12,13,6,611.8,101.97,1,21242.2,129,164.67
2021-12,14,9,2053.41,228.16,1,23295.61,129,180.59
2021-12,15,5,589.35,117.87,1,23884.96,129,185.15
2021-12,16,5,254.22,50.84,1,24139.18,129,187.13
2021-12,17,6,806.43,134.41,1.17,24945.61,129,193.38
2021-12,18,10,699.05,69.91,1,25644.66,129,198.8
2021-12,19,8,1864.51,233.06,1,27509.17,129,213.25
2021-12,20,8,1509.33,188.67,1,29018.5,129,224.95
2021-12,21,3,252.76,84.25,1,29271.26,129,226.91
2021-12,22,5,615.56,123.11,1,29886.82,129,231.68
2021-12,23,6,387.46,64.58,1,30274.28,129,234.68
2021-12,24,3,636.25,212.08,1,30910.53,129,239.62
2021-12,25,8,427.8,53.48,1,31338.33,129,242.93
2021-12,26,2,303.16,151.58,1,31641.49,129,245.28
2021-12,27,2,75.65,37.83,1,31717.14,129,245.87
2021-12,28,7,620.93,88.7,1,32338.07,129,250.68
2021-12,29,3,481.58,160.53,1,32819.65,129,254.42
2021-12,30,5,199.14,39.83,1,33018.79,129,255.96
2021-12,31,1,51.51,51.51,1,33070.3,129,256.36
2021-12,32,7,1462.32,208.9,1,34532.62,129,267.69
2021-12,33,3,238.96,79.65,1,34771.58,129,269.55
2021-12,34,4,418.25,104.56,1,35189.83,129,272.79
2021-12,35,6,1488.99,248.16,1,36678.82,129,284.33
2021-12,36,5,284.68,56.94,1,36963.5,129,286.54
2021-12,37,4,554.98,138.75,1,37518.48,129,290.84
2021-12,38,4,560.58,140.15,1,38079.06,129,295.19
2021-12,39,5,581.8,116.36,1,38660.86,129,299.7
2021-12,40,6,484.96,80.83,1,39145.82,129,303.46
2021-12,41,5,517.93,103.59,1,39663.75,129,307.47
2021-12,42,9,2087.66,231.96,1,41751.41,129,323.65
2021-12,43,4,280.23,70.06,1,42031.64,129,325.83
2021-12,44,8,889.21,111.15,1,42920.85,129,332.72
2021-12,45,9,1148.36,127.6,1,44069.21,129,341.62
2021-12,46,6,527.23,87.87,1,44596.44,129,345.71
2021-12,47,4,600.99,150.25,1,45197.43,129,350.37
2021-12,48,7,790.34,112.91,1,45987.77,129,356.49
2021-12,49,7,1201.45,171.64,1,47189.22,129,365.81
2021-12,50,4,211.7,52.92,1,47400.92,129,367.45
2021-12,51,7,2423.09,346.16,1.14,49824.01,129,386.23
2022-01,0,132,15450.5,117.05,1.02,15450.5,132,117.05
2022-01,1,7,669.97,95.71,1,16120.47,132,122.12
2022-01,2,5,626.92,125.38,1,16747.39,132,126.87
2022-01,3,3,164.38,54.79,1,16911.77,132,128.12
2022-01,4,2,39.37,19.69,1,16951.14,132,128.42
2022-01,5,3,766.27,255.42,1,17717.41,132,134.22
2022-01,6,4,483.41,120.85,1,18200.82,132,137.88
2022-01,7,3,271.26,90.42,1,18472.08,132,139.94
2022-01,8,4,226.96,56.74,1,18699.04,132,141.66
2022-01,9,5,448.46,89.69,1,19147.5,132,145.06
2022-01,10,4,260.9,65.22,1,19408.4,132,147.03
2022-01,11,5,447.55,89.51,1.2,19855.95,132,150.42
2022-01,12,6,2619.72,436.62,1,22475.67,132,170.27
2022-01,13,8,885.4,110.67,1,23361.07,132,176.98
2022-01,14,5,424.54,84.91,1,23785.61,132,180.19
2022-01,15,7,878.3,125.47,1.14,24663.91,132,186.85
2022-01,16,2,764.6,382.3,1.5,25428.51,132,192.64
2022-01,17,11,723.1,65.74,1,26151.61,132,198.12
2022-01,18,1,40.37,40.37,1,26191.98,132,198.42
2022-01,19,5,703.96,140.79,1,26895.94,132,203.76
2022-01,20,5,1234.67,246.93,1,28130.61,132,213.11
2022-01,21,5,456.77,91.35,1,28587.38,132,216.57
2022-01,22,2,98.31,49.16,1,28685.69,132,217.32
2022-01,23,8,749.34,93.67,1,29435.03,132,222.99
2022-01,24,7,889.94,127.13,1,30324.97,132,229.73
2022-01,25,7,711.46,101.64,1,31036.43,132,235.12
2022-01,26,3,740.73,246.91,1,31777.16,132,240.74
2022-01,27,7,433.73,61.96,1,32210.89,132,244.02
2022-01,28,7,848.7,121.24,1,33059.59,132,250.45
2022-01,29,8,1099.64,137.46,1,34159.23,132,258.78
2022-01,30,8,653.4,81.67,1,34812.63,132,263.73
2022-01,31,3,852.34,284.11,1,35664.97,132,270.19
2022-01,32,7,1046.25,149.46,1.14,36711.22,132,278.12
2022-01,33,2,82.41,41.2,1,36793.63,132,278.74
2022-01,34,5,347.18,69.44,1,37140.81,132,281.37
2022-01,35,3,794.17,264.72,1,37934.98,132,287.39
2022-01,36,7,568.35,81.19,1.14,38503.33,132,291.69
2022-01,37,4,340.63,85.16,1,38843.96,132,294.27
2022-01,38,5,375.96,75.19,1,39219.92,132,297.12
2022-01,39,9,1040.85,115.65,1,40260.77,132,305.01
2022-01,40,4,764.24,191.06,1,41025.01,132,310.8
2022-01,41,9,914.17,101.57,1,41939.18,132,317.72
2022-01,42,4,396.75,99.19,1,42335.93,132,320.73
2022-01,43,5,530.03,106.01,1,42865.96,132,324.74
2022-01,44,6,1757.19,292.87,1,44623.15,132,338.05
2022-01,45,6,1481.32,246.89,1,46104.47,132,349.28
2022-01,46,6,312.67,52.11,1,46417.14,132,351.64
2022-01,47,7,2237.75,319.68,1.14,48654.89,132,368.6
2022-01,48,8,534.89,66.86,1,49189.78,132,372.65
2022-01,49,4,409.99,102.5,1,49599.77,132,375.76
2022-01,50,7,465.18,66.45,1,50064.95,132,379.28
2022-02,0,104,12185.7,117.17,1.02,12185.7,104,117.17
2022-02,1,8,898.82,112.35,1,13084.52,104,125.81
2022-02,2,2,98.04,49.02,1,13182.56,104,126.76
2022-02,3,7,540.28,77.18,1,13722.84,104,131.95
2022-02,4,3,418.21,139.4,1,14141.05,104,135.97
2022-02,5,8,743.76,92.97,1,14884.81,104,143.12
2022-02,6,5,580.88,116.18,1,15465.69,104,148.71
2022-02,7,7,487.48,69.64,1,15953.17,104,153.4
2022-02,8,6,727.6,121.27,1,16680.77,104,160.39
2022-02,9,5,1793.91,358.78,1,18474.68,104,177.64
2022-02,10,3,100.49,33.5,1,18575.17,104,178.61
2022-02,11,4,499.22,124.81,1,19074.39,104,183.41
2022-02,12,6,511.2,85.2,1,19585.59,104,188.32
2022-02,13,2,92.52,46.26,1,19678.11,104,189.21
2022-02,14,4,898.84,224.71,1,20576.95,104,197.86
2022-02,15,3,317.19,105.73,1,20894.14,104,200.91
2022-02,16,8,625.22,78.15,1,21519.36,104,206.92
2022-02,17,3,348.02,116.01,1,21867.38,104,210.26
2022-02,18,5,894.46,178.89,1,22761.84,104,218.86
2022-02,19,7,2101.42,300.2,1.14,24863.26,104,239.07
2022-02,20,2,399.37,199.69,1,25262.63,104,242.91
2022-02,21,8,929.45,116.18,1,26192.08,104,251.85
2022-02,22,8,1133.67,141.71,1,27325.75,104,262.75
2022-02,23,3,252.48,84.16,1,27578.23,104,265.18
2022-02,24,7,728.35,104.05,1,28306.58,104,272.18
2022-02,25,2,232.3,116.15,1,28538.88,104,274.41
2022-02,26,5,917.85,183.57,1,29456.73,104,283.24
2022-02,27,3,226.47,75.49,1.33,29683.2,104,285.42
2022-02,28,3,668.6,222.87,1,30351.8,104,291.84
2022-02,29,3,321.9,107.3,1,30673.7,104,294.94
2022-02,30,5,116.83,23.37,1,30790.53,104,296.06
2022-02,31,4,591.85,147.96,1,31382.38,104,301.75
2022-02,32,6,559.04,93.17,1,31941.42,104,307.13
2022-02,33,5,548.89,109.78,1,32490.31,104,312.41
2022-02,34,4,308.96,77.24,1,32799.27,104,315.38
2022-02,35,4,798.09,199.52,1,33597.36,104,323.05
2022-02,36,5,469.86,93.97,1,34067.22,104,327.57
2022-02,37,6,367.65,61.27,1,34434.87,104,331.1
2022-02,38,5,742.85,148.57,1,35177.72,104,338.25
2022-02,39,8,805.21,100.65,1,35982.93,104,345.99
2022-02,40,5,1755.35,351.07,1,37738.28,104,362.87
2022-02,41,3,200.49,66.83,1,37938.77,104,364.8
2022-02,42,4,236.06,59.02,1,38174.83,104,367.07
2022-02,43,4,270.84,67.71,1,38445.67,104,369.67
2022-02,44,6,1055.09,175.85,1,39500.76,104,379.81
2022-02,45,6,925.69,154.28,1,40426.45,104,388.72
2022-02,46,3,568.51,189.5,1,40994.96,104,394.18
2022-02,47,7,932.23,133.18,1.14,41927.19,104,403.15
2022-02,48,7,1399.68,199.95,1,43326.87,104,416.6
2022-02,49,4,1017.6,254.4,1,44344.47,104,426.39
2022-03,0,109,15109.73,138.62,1.02,15109.73,109,138.62
2022-03,1,4,414.8,103.7,1.25,15524.53,109,142.43
2022-03,2,3,485.84,161.95,1,16010.37,109,146.88
2022-03,3,4,739.96,184.99,1,16750.33,109,153.67
2022-03,4,5,672.73,134.55,1,17423.06,109,159.84
2022-03,5,5,487.51,97.5,1,17910.57,109,164.32
2022-03,6,6,1010.07,168.34,1,18920.64,109,173.58
2022-03,7,7,1307.81,186.83,1,20228.45,109,185.58
2022-03,8,8,1316.76,164.59,1,21545.21,109,197.66
2022-03,9,7,560.91,80.13,1,22106.12,109,202.81
2022-03,10,4,591.13,147.78,1,22697.25,109,208.23
2022-03,11,4,480.38,120.09,1,23177.63,109,212.64
2022-03,12,2,322.85,161.42,1,23500.48,109,215.6
2022-03,13,3,296.33,98.78,1,23796.81,109,218.32
2022-03,14,1,47.28,47.28,1,23844.09,109,218.75
2022-03,15,5,347.68,69.54,1,24191.77,109,221.94
2022-03,16,3,197.71,65.9,1,24389.48,109,223.76
2022-03,17,4,514.93,128.73,1,24904.41,109,228.48
2022-03,18,6,914.25,152.38,1,25818.66,109,236.87
2022-03,19,4,240.59,60.15,1,26059.25,109,239.08
2022-03,20,3,135.59,45.2,1,26194.84,109,240.32
2022-03,21,2,253.76,126.88,1,26448.6,109,242.65
2022-03,22,5,595.51,119.1,1,27044.11,109,248.11
2022-03,23,2,260.81,130.41,1,27304.92,109,250.5
2022-03,24,7,1528.68,218.38,1,28833.6,109,264.53
2022-03,25,5,642.7,128.54,1,29476.3,109,270.42
2022-03,26,4,1807.03,451.76,1,31283.33,109,287
2022-03,27,3,543.22,181.07,1,31826.55,109,291.99
2022-03,28,5,688.7,137.74,1,32515.25,109,298.31
2022-03,29,4,387.1,96.78,1,32902.35,109,301.86
2022-03,30,4,270.68,67.67,1,33173.03,109,304.34
2022-03,31,1,97.53,97.53,1,33270.56,109,305.23
2022-03,32,1,28.97,28.97,1,33299.53,109,305.5
2022-03,33,3,258.75,86.25,1,33558.28,109,307.87
2022-03,34,8,866.93,108.37,1,34425.21,109,315.83
2022-03,35,6,1567.63,261.27,1,35992.84,109,330.21
2022-03,36,3,307.36,102.45,1,36300.2,109,333.03
2022-03,37,10,887.32,88.73,1.1,37187.52,109,341.17
2022-03,38,4,398.68,99.67,1,37586.2,109,344.83
2022-03,39,11,2301.49,209.23,1,39887.69,109,365.94
2022-03,40,2,227.68,113.84,1,40115.37,109,368.03
2022-03,41,4,322.9,80.72,1,40438.27,109,370.99
2022-03,42,4,194.33,48.58,1,40632.6,109,372.78
2022-03,43,3,282.39,94.13,1,40914.99,109,375.37
2022-03,44,7,703.83,100.55,1,41618.82,109,381.82
2022-03,45,8,1400.11,175.01,1,43018.93,109,394.67
2022-03,46,7,908.2,129.74,1,43927.13,109,403
2022-03,47,4,447.72,111.93,1,44374.85,109,407.11
2022-03,48,2,280.53,140.26,1,44655.38,109,409.68
2022-04,0,109,15210.3,139.54,1.01,15210.3,109,139.54
2022-04,1,7,779.77,111.4,1,15990.07,109,146.7
2022-04,2,4,572.55,143.14,1,16562.62,109,151.95
2022-04,3,3,97.43,32.48,1,16660.05,109,152.84
2022-04,4,3,200.44,66.81,1,16860.49,109,154.68
2022-04,5,4,184.38,46.09,1,17044.87,109,156.37
2022-04,6,7,1285.13,183.59,1,18330,109,168.17
2022-04,7,2,128.77,64.38,1,18458.77,109,169.35
2022-04,8,5,497.97,99.59,1,18956.74,109,173.92
2022-04,9,4,255.77,63.94,1,19212.51,109,176.26
2022-04,10,5,710.46,142.09,1,19922.97,109,182.78
2022-04,11,3,531.25,177.08,1,20454.22,109,187.65
2022-04,12,2,59.42,29.71,1,20513.64,109,188.2
2022-04,13,6,925.76,154.29,1,21439.4,109,196.69
2022-04,14,2,274.86,137.43,1,21714.26,109,199.21
2022-04,15,4,396.94,99.23,1.5,22111.2,109,202.86
2022-04,16,3,169.92,56.64,1,22281.12,109,204.41
2022-04,17,2,92.47,46.23,1,22373.59,109,205.26
2022-04,18,1,318.17,318.17,1,22691.76,109,208.18
2022-04,19,4,1599.38,399.84,1,24291.14,109,222.85
2022-04,20,4,315.64,78.91,1.25,24606.78,109,225.75
2022-04,21,3,416.6,138.87,1,25023.38,109,229.57
2022-04,22,7,638.7,91.24,1,25662.08,109,235.43
2022-04,23,4,676.78,169.19,1,26338.86,109,241.64
2022-04,24,2,176.98,88.49,1,26515.84,109,243.26
2022-04,25,1,275.34,275.34,1,26791.18,109,245.79
2022-04,26,5,397.96,79.59,1,27189.14,109,249.44
2022-04,27,5,180.74,36.15,1,27369.88,109,251.1
2022-04,28,1,123.18,123.18,1,27493.06,109,252.23
2022-04,29,8,960.25,120.03,1,28453.31,109,261.04
2022-04,30,4,748.16,187.04,1.25,29201.47,109,267.9
2022-04,31,7,1629.62,232.8,1,30831.09,109,282.85
2022-04,32,2,179.07,89.53,1,31010.16,109,284.5
2022-04,33,3,228.42,76.14,1.33,31238.58,109,286.59
2022-04,34,2,154.04,77.02,1,31392.62,109,288.01
2022-04,35,3,245.27,81.76,1,31637.89,109,290.26
2022-04,36,3,598.21,199.4,1,32236.1,109,295.74
2022-04,37,2,83.25,41.63,1,32319.35,109,296.51
2022-04,38,4,566.72,141.68,1,32886.07,109,301.71
2022-04,39,8,1475.89,184.49,1,34361.96,109,315.25
2022-04,40,6,335.69,55.95,1,34697.65,109,318.33
2022-04,41,7,838.07,119.72,1.14,35535.72,109,326.02
2022-04,42,4,433.96,108.49,1,35969.68,109,330
2022-04,43,2,266.03,133.01,1,36235.71,109,332.44
2022-04,44,4,1175.12,293.78,1,37410.83,109,343.22
2022-04,45,5,337.24,67.45,1,37748.07,109,346.31
2022-04,46,5,512.72,102.54,1,38260.79,109,351.02
2022-04,47,6,1436.27,239.38,1,39697.06,109,364.19
2022-05,0,99,13658.86,137.97,1.01,13658.86,99,137.97
2022-05,1,3,270.54,90.18,1,13929.4,99,140.7
2022-05,2,3,368.1,122.7,1,14297.5,99,144.42
2022-05,3,2,221.25,110.63,1,14518.75,99,146.65
2022-05,4,3,520.31,173.44,1,15039.06,99,151.91
2022-05,5,6,1246.11,207.69,1,16285.17,99,164.5
2022-05,6,4,271.68,67.92,1,16556.85,99,167.24
2022-05,7,1,128.14,128.14,1,16684.99,99,168.54
2022-05,8,1,42.74,42.74,1,16727.73,99,168.97
2022-05,9,3,190.21,63.4,1,16917.94,99,170.89
2022-05,10,5,882.51,176.5,1.2,17800.45,99,179.8
2022-05,11,8,1176.05,147.01,1,18976.5,99,191.68
2022-05,12,4,545.05,136.26,1,19521.55,99,197.19
2022-05,13,4,282.05,70.51,1,19803.6,99,200.04
2022-05,14,3,222.2,74.07,1,20025.8,99,202.28
2022-05,15,4,185.15,46.29,1,20210.95,99,204.15
2022-05,16,7,510.17,72.88,1,20721.12,99,209.3
2022-05,17,5,817.61,163.52,1,21538.73,99,217.56
2022-05,18,6,1138.21,189.7,1,22676.94,99,229.06
2022-05,19,6,659.1,109.85,1.17,23336.04,99,235.72
2022-05,20,5,797.96,159.59,1,24134,99,243.78
2022-05,21,4,361.18,90.3,1,24495.18,99,247.43
2022-05,22,5,563.66,112.73,1,25058.84,99,253.12
2022-05,23,4,1173.14,293.28,1,26231.98,99,264.97
2022-05,24,1,23.44,23.44,1,26255.42,99,265.21
2022-05,25,3,268.31,89.44,1,26523.73,99,267.92
2022-05,26,3,162.79,54.26,1,26686.52,99,269.56
2022-05,27,7,582.07,83.15,1,27268.59,99,275.44
2022-05,28,6,717.89,119.65,1,27986.48,99,282.69
2022-05,29,1,168.79,168.79,1,28155.27,99,284.4
2022-05,30,3,79.83,26.61,1,28235.1,99,285.2
2022-05,31,5,383.9,76.78,1,28619,99,289.08
2022-05,32,0,0,,,28619,99,289.08
2022-05,33,7,913.53,130.5,1,29532.53,99,298.31
2022-05,34,6,734.36,122.39,1.17,30266.89,99,305.73
2022-05,35,4,276.73,69.18,1,30543.62,99,308.52
2022-05,36,7,632.2,90.31,1,31175.82,99,314.91
2022-05,37,6,1132.25,188.71,1,32308.07,99,326.34
2022-05,38,4,663.51,165.88,1,32971.58,99,333.05
2022-05,39,4,559.15,139.79,1,33530.73,99,338.69
2022-05,40,5,307.39,61.48,1,33838.12,99,341.8
2022-05,41,7,1348.6,192.66,1,35186.72,99,355.42
2022-05,42,3,240.89,80.3,1,35427.61,99,357.85
2022-05,43,5,391.94,78.39,1,35819.55,99,361.81
2022-05,44,6,1394.8,232.47,1.17,37214.35,99,375.9
2022-05,45,4,428.08,107.02,1,37642.43,99,380.23
2022-05,46,6,360.01,60,1,38002.44,99,383.86
2022-06,0,110,14794.99,134.5,1.03,14794.99,110,134.5
2022-06,1,5,419.75,83.95,1,15214.74,110,138.32
2022-06,2,6,1766.12,294.35,1.17,16980.86,110,154.37
2022-06,3,6,708.68,118.11,1,17689.54,110,160.81
2022-06,4,4,393.08,98.27,1,18082.62,110,164.39
2022-06,5,4,618.32,154.58,1,18700.94,110,170.01
2022-06,6,7,965.7,137.96,1,19666.64,110,178.79
2022-06,7,7,944.39,134.91,1,20611.03,110,187.37
2022-06,8,6,652.84,108.81,1,21263.87,110,193.31
2022-06,9,3,287.21,95.74,1,21551.08,110,195.92
2022-06,10,5,1043.06,208.61,1,22594.14,110,205.4
2022-06,11,5,744.6,148.92,1,23338.74,110,212.17
2022-06,12,3,1023.96,341.32,1.33,24362.7,110,221.48
2022-06,13,6,746.59,124.43,1,25109.29,110,228.27
2022-06,14,3,140.92,46.97,1,25250.21,110,229.55
2022-06,15,2,199.16,99.58,1,25449.37,110,231.36
2022-06,16,1,488.59,488.59,1,25937.96,110,235.8
2022-06,17,3,332.03,110.68,1,26269.99,110,238.82
2022-06,18,7,1228.66,175.52,1,27498.65,110,249.99
2022-06,19,4,322.02,80.5,1,27820.67,110,252.92
2022-06,20,4,696.71,174.18,1,28517.38,110,259.25
2022-06,21,6,259.82,43.3,1,28777.2,110,261.61
2022-06,22,1,224.12,224.12,1,29001.32,110,263.65
2022-06,23,4,288.9,72.22,1,29290.22,110,266.27
2022-06,24,11,1743.39,158.49,1,31033.61,110,282.12
2022-06,25,2,185.48,92.74,1,31219.09,110,283.81
2022-06,26,5,458,91.6,1,31677.09,110,287.97
2022-06,27,3,111.57,37.19,1,31788.66,110,288.99
2022-06,28,1,41.92,41.92,1,31830.58,110,289.37
2022-06,29,2,69.88,34.94,1,31900.46,110,290
2022-06,30,8,734.81,91.85,1.13,32635.27,110,296.68
2022-06,31,2,98.94,49.47,1,32734.21,110,297.58
2022-06,32,5,487.85,97.57,1,33222.06,110,302.02
2022-06,33,2,93.56,46.78,1,33315.62,110,302.87
2022-06,34,5,432.31,86.46,1,33747.93,110,306.8
2022-06,35,3,198.72,66.24,1,33946.65,110,308.61
2022-06,36,1,224.2,224.2,1,34170.85,110,310.64
2022-06,37,2,315.05,157.53,1,34485.9,110,313.51
2022-06,38,3,123.48,41.16,1,34609.38,110,314.63
2022-06,39,4,348.74,87.19,1,34958.12,110,317.8
2022-06,40,4,924.27,231.07,1,35882.39,110,326.2
