cohort_month,month_number,active_customers,avg_aov,median_aov,min_aov,max_aov,aov_index,distribution_type
2022-11,12,2,128.12,128.12,48.38,207.86,93.33,正态分布
2022-11,13,1,59.46,59.46,59.46,59.46,43.32,正态分布
2022-11,14,5,39.95,32.64,15.87,76.13,29.1,右偏（高客单价拉高均值）
2022-11,15,3,71.49,34.74,32.55,147.17,52.08,右偏（高客单价拉高均值）
2022-11,16,7,153,96.53,60.53,461.73,111.46,右偏（高客单价拉高均值）
2022-11,17,7,101,39.9,24.72,293,73.58,右偏（高客单价拉高均值）
2022-11,18,5,242.56,222.21,49.45,531.12,176.7,正态分布
2022-11,19,4,97.68,60.48,47.61,222.14,71.16,右偏（高客单价拉高均值）
2022-11,20,1,49.51,49.51,49.51,49.51,36.07,正态分布
2022-11,21,3,109.93,101.72,22.7,205.36,80.08,正态分布
2022-11,22,2,412.51,412.51,331.77,493.25,300.51,正态分布
2022-11,23,4,36.24,35.35,8.95,65.3,26.4,正态分布
2022-11,24,5,55.91,40.01,25.7,134.1,40.73,右偏（高客单价拉高均值）
2022-11,25,5,223.3,172.72,83.37,533.88,162.67,右偏（高客单价拉高均值）
2022-11,26,1,73.68,73.68,73.68,73.68,53.68,正态分布
2022-11,27,4,270.36,170.83,28.98,710.79,196.95,右偏（高客单价拉高均值）
2022-11,28,3,103.71,128.93,31.87,150.34,75.55,左偏（低客单价拉低均值）
2022-11,29,1,82.05,82.05,82.05,82.05,59.77,正态分布
2022-11,30,5,63.64,61.58,26.32,119.34,46.36,正态分布
2022-11,31,6,132.81,123.64,37.64,288.24,96.75,正态分布
2022-11,32,2,28.11,28.11,18.37,37.85,20.48,正态分布
2022-11,33,2,165.32,165.32,74.9,255.75,120.43,正态分布
2022-11,34,4,104.34,93.65,35.42,194.64,76.01,正态分布
2022-11,35,2,89.22,89.22,33.72,144.72,65,正态分布
2022-11,36,1,56.67,56.67,56.67,56.67,41.28,正态分布
2022-11,37,4,59.08,55.42,15,110.48,43.04,正态分布
2022-11,38,5,271,213.4,65.41,651.46,197.42,右偏（高客单价拉高均值）
2022-11,39,2,36.44,36.44,20.4,52.48,26.55,正态分布
2022-11,40,5,62.09,71.76,28.64,79.63,45.23,正态分布
2022-12,0,88,110.7,82.5,8.35,521.37,100,右偏（高客单价拉高均值）
2022-12,1,5,195.87,31.96,16.99,868.39,176.94,右偏（高客单价拉高均值）
2022-12,2,4,117.98,90.85,77.06,213.15,106.58,右偏（高客单价拉高均值）
2022-12,3,4,82.35,34.53,24.73,235.62,74.39,右偏（高客单价拉高均值）
2022-12,4,2,397.19,397.19,45.79,748.58,358.8,正态分布
2022-12,5,5,114.38,81.02,22.94,213.13,103.32,右偏（高客单价拉高均值）
2022-12,6,1,911.2,911.2,911.2,911.2,823.13,正态分布
2022-12,7,9,122.84,97.43,39.22,240.81,110.97,右偏（高客单价拉高均值）
2022-12,8,4,133.44,132.79,23.6,244.57,120.54,正态分布
2022-12,9,3,217.47,241.67,72.38,338.35,196.45,正态分布
2022-12,10,6,149.44,166.62,21.05,305.29,135,正态分布
2022-12,11,4,57.21,52.94,26.91,96.04,51.68,正态分布
2022-12,12,1,34.36,34.36,34.36,34.36,31.04,正态分布
2022-12,13,6,70.86,70.75,39.27,123.11,64.01,正态分布
2022-12,14,7,133.73,139.31,46.45,260.43,120.8,正态分布
2022-12,15,2,67.98,67.98,24.57,111.39,61.41,正态分布
2022-12,16,0,,,,,,正态分布
2022-12,17,4,48.8,36.47,28.39,93.86,44.08,右偏（高客单价拉高均值）
2022-12,18,2,131.82,131.82,106.16,157.49,119.08,正态分布
2022-12,19,4,44.21,37.89,27.03,74.04,39.94,正态分布
2022-12,20,4,94.39,77.86,35.76,186.06,85.27,右偏（高客单价拉高均值）
2022-12,21,7,135.53,105.78,52.97,311,122.43,右偏（高客单价拉高均值）
2022-12,22,2,66.66,66.66,61.05,72.27,60.22,正态分布
2022-12,23,6,122.81,64.75,34.61,457.55,110.94,右偏（高客单价拉高均值）
2022-12,24,2,262.82,262.82,240.48,285.16,237.42,正态分布
2022-12,25,6,126.25,110.14,50.66,240.86,114.05,正态分布
2022-12,26,4,102.31,75.81,48.91,208.71,92.42,右偏（高客单价拉高均值）
2022-12,27,5,282.88,92.99,67.36,837.5,255.54,右偏（高客单价拉高均值）
2022-12,28,2,99.64,99.64,58.77,140.51,90.01,正态分布
2022-12,29,5,100.82,69.19,30.3,207.64,91.07,右偏（高客单价拉高均值）
2022-12,30,1,63.09,63.09,63.09,63.09,56.99,正态分布
2022-12,31,3,170.87,77.16,48.54,386.9,154.35,右偏（高客单价拉高均值）
2022-12,32,6,58.12,53.82,26.59,99.3,52.5,正态分布
2022-12,33,2,171.54,171.54,23.47,319.61,154.96,正态分布
2022-12,34,2,256.49,256.49,229.12,283.85,231.7,正态分布
2022-12,35,3,122.21,132.4,18.23,216.01,110.4,正态分布
2022-12,36,2,30.98,30.98,27.43,34.54,27.99,正态分布
2022-12,37,5,134.44,116.91,22.2,285.07,121.45,正态分布
2022-12,38,5,177.59,131.38,44.96,333.67,160.42,右偏（高客单价拉高均值）
2022-12,39,5,222.73,80.84,78.46,776.07,201.2,右偏（高客单价拉高均值）
2023-01,0,81,114.89,72.29,9.37,827.59,100,右偏（高客单价拉高均值）
2023-01,1,2,51.44,51.44,25.58,77.3,44.77,正态分布
2023-01,2,4,73.92,59.73,27,149.23,64.34,右偏（高客单价拉高均值）
2023-01,3,4,160.18,59.8,39.5,481.61,139.42,右偏（高客单价拉高均值）
2023-01,4,3,133.22,137.6,19.23,242.84,115.95,正态分布
2023-01,5,6,203.91,94.34,29.49,735.61,177.48,右偏（高客单价拉高均值）
2023-01,6,3,87.29,64.06,56.11,141.7,75.98,右偏（高客单价拉高均值）
2023-01,7,2,172.06,172.06,130.72,213.41,149.76,正态分布
2023-01,8,4,57.25,63.52,10.86,91.1,49.83,正态分布
2023-01,9,6,179.85,74.18,19.43,691.53,156.54,右偏（高客单价拉高均值）
2023-01,10,2,124.88,124.88,98.47,151.28,108.7,正态分布
2023-01,11,4,209.8,111.56,26.96,589.11,182.61,右偏（高客单价拉高均值）
2023-01,12,4,49.01,27.05,22.95,119,42.66,右偏（高客单价拉高均值）
2023-01,13,3,85.54,71.44,9.83,175.36,74.45,正态分布
2023-01,14,4,56.96,53.34,13.43,107.73,49.58,正态分布
2023-01,15,6,90.13,66.58,19.83,228.75,78.45,右偏（高客单价拉高均值）
2023-01,16,1,33.86,33.86,33.86,33.86,29.47,正态分布
2023-01,17,5,81.44,51.91,44.15,190.28,70.89,右偏（高客单价拉高均值）
2023-01,18,4,101.21,89.66,70.94,154.58,88.09,正态分布
2023-01,19,5,207.05,159.85,38.2,420.76,180.22,右偏（高客单价拉高均值）
2023-01,20,7,156.13,125.41,66.37,402.66,135.9,右偏（高客单价拉高均值）
2023-01,21,3,278.29,151.27,11.75,671.86,242.22,右偏（高客单价拉高均值）
2023-01,22,1,30.39,30.39,30.39,30.39,26.45,正态分布
2023-01,23,6,82.06,57.99,7.72,171.28,71.42,右偏（高客单价拉高均值）
2023-01,24,2,83.44,83.44,77.38,89.51,72.63,正态分布
2023-01,25,4,159.83,113.28,56.38,356.4,139.12,右偏（高客单价拉高均值）
2023-01,26,10,108.9,92.26,26.22,318.58,94.79,正态分布
2023-01,27,4,197.96,104.07,25.15,558.56,172.3,右偏（高客单价拉高均值）
2023-01,28,5,142.86,136.7,16.98,254.2,124.35,正态分布
2023-01,29,1,126.57,126.57,126.57,126.57,110.17,正态分布
2023-01,30,4,38.06,36.27,14.66,65.04,33.13,正态分布
2023-01,31,4,288.43,172.83,44.45,763.61,251.05,右偏（高客单价拉高均值）
2023-01,32,1,67.79,67.79,67.79,67.79,59,正态分布
2023-01,33,8,149.55,63.45,14.42,730.39,130.17,右偏（高客单价拉高均值）
2023-01,34,5,89.06,75.97,18.58,232.08,77.52,正态分布
2023-01,35,7,125.6,80.65,14.94,371.18,109.32,右偏（高客单价拉高均值）
2023-01,36,3,202.13,76.63,59.13,470.63,175.93,右偏（高客单价拉高均值）
2023-01,37,2,171.39,171.39,49.99,292.79,149.18,正态分布
2023-01,38,4,126.95,97,21.06,292.75,110.5,右偏（高客单价拉高均值）
2023-02,0,60,126.55,75.42,11.22,591.97,100,右偏（高客单价拉高均值）
2023-02,1,0,,,,,,正态分布
2023-02,2,3,61.95,60.52,9.42,115.92,48.95,正态分布
2023-02,3,2,60.92,60.92,19.65,102.19,48.14,正态分布
2023-02,4,2,66.36,66.36,46.71,86,52.44,正态分布
2023-02,5,4,82.28,52.05,32.9,192.13,65.02,右偏（高客单价拉高均值）
2023-02,6,3,43.49,52.95,19.82,57.69,34.37,左偏（低客单价拉低均值）
2023-02,7,3,166.18,124.96,105.2,268.37,131.32,右偏（高客单价拉高均值）
2023-02,8,2,268.49,268.49,44.17,492.81,212.16,正态分布
2023-02,9,0,,,,,,正态分布
2023-02,10,1,167.34,167.34,167.34,167.34,132.23,正态分布
2023-02,11,5,208.7,135.18,37.74,576.33,164.92,右偏（高客单价拉高均值）
2023-02,12,5,110.43,128.26,25.38,228.79,87.26,正态分布
2023-02,13,4,100.15,102.47,45.76,149.91,79.14,正态分布
2023-02,14,3,116.29,81.22,47.95,219.69,91.89,右偏（高客单价拉高均值）
2023-02,15,1,26.75,26.75,26.75,26.75,21.14,正态分布
2023-02,16,2,104.52,104.52,91.31,117.73,82.59,正态分布
2023-02,17,2,33.48,33.48,29.53,37.42,26.46,正态分布
2023-02,18,3,208.4,229.13,15.36,380.7,164.68,正态分布
2023-02,19,0,,,,,,正态分布
2023-02,20,4,138.89,99.76,67.65,288.4,109.75,右偏（高客单价拉高均值）
2023-02,21,5,101.82,132.45,23.5,170.94,80.46,左偏（低客单价拉低均值）
2023-02,22,1,48.46,48.46,48.46,48.46,38.29,正态分布
2023-02,23,4,37.88,37.65,11.52,64.7,29.93,正态分布
2023-02,24,1,85.83,85.83,85.83,85.83,67.82,正态分布
2023-02,25,1,15.28,15.28,15.28,15.28,12.07,正态分布
2023-02,26,3,125.22,114.71,62.19,198.76,98.95,正态分布
2023-02,27,2,81.7,81.7,34.87,128.53,64.56,正态分布
2023-02,28,1,59.76,59.76,59.76,59.76,47.22,正态分布
2023-02,29,2,85.58,85.58,25.8,145.35,67.63,正态分布
2023-02,30,0,,,,,,正态分布
2023-02,31,3,62.66,59.45,22.43,106.09,49.51,正态分布
2023-02,32,2,238.71,238.71,59.57,417.85,188.63,正态分布
2023-02,33,4,146.63,61.63,37.43,425.84,115.87,右偏（高客单价拉高均值）
2023-02,34,2,43.86,43.86,32.08,55.65,34.66,正态分布
2023-02,35,2,141.69,141.69,102.94,180.43,111.96,正态分布
2023-02,36,3,211.04,219.37,174.82,238.93,166.76,正态分布
2023-02,37,1,43.33,43.33,43.33,43.33,34.24,正态分布
2023-03,0,63,121.83,74.35,11.78,389.33,100,右偏（高客单价拉高均值）
2023-03,1,0,,,,,,正态分布
2023-03,2,3,153.72,134.63,80.21,246.31,126.18,正态分布
2023-03,3,3,53.05,40.43,37.35,81.37,43.54,右偏（高客单价拉高均值）
2023-03,4,3,39.01,39.86,6.9,70.26,32.02,正态分布
2023-03,5,4,147.83,148.27,44.43,250.34,121.34,正态分布
2023-03,6,2,187.34,187.34,185.15,189.53,153.77,正态分布
2023-03,7,4,86.14,78.46,55.51,132.14,70.71,正态分布
2023-03,8,3,111.53,93.41,33.51,207.68,91.55,正态分布
2023-03,9,6,117.46,108.06,16.43,258.88,96.41,正态分布
2023-03,10,3,123.88,108.7,55.14,207.79,101.68,正态分布
2023-03,11,3,81.04,36.9,35.74,170.49,66.52,右偏（高客单价拉高均值）
2023-03,12,1,27.55,27.55,27.55,27.55,22.61,正态分布
2023-03,13,3,72.21,67.32,40.95,108.37,59.27,正态分布
2023-03,14,5,83.39,37.7,12.19,282.77,68.45,右偏（高客单价拉高均值）
2023-03,15,3,139.86,168.5,70.29,180.8,114.8,左偏（低客单价拉低均值）
2023-03,16,1,20.95,20.95,20.95,20.95,17.2,正态分布
2023-03,17,3,76.9,78.03,55.83,96.84,63.12,正态分布
2023-03,18,5,93.27,84.83,59.35,148.01,76.56,正态分布
2023-03,19,3,154.11,23.07,15.22,424.05,126.5,右偏（高客单价拉高均值）
2023-03,20,1,86.52,86.52,86.52,86.52,71.02,正态分布
2023-03,21,1,156.78,156.78,156.78,156.78,128.69,正态分布
2023-03,22,3,75.86,91.08,24.88,111.62,62.27,左偏（低客单价拉低均值）
2023-03,23,4,117.68,97.3,79.11,197.01,96.59,右偏（高客单价拉高均值）
2023-03,24,6,71.27,57.36,32.23,120.36,58.5,右偏（高客单价拉高均值）
2023-03,25,5,155.9,128.52,74.29,291.69,127.97,右偏（高客单价拉高均值）
2023-03,26,1,159.86,159.86,159.86,159.86,131.22,正态分布
2023-03,27,2,51.7,51.7,21.64,81.77,42.44,正态分布
2023-03,28,2,84.14,84.14,55.02,113.25,69.06,正态分布
2023-03,29,2,90.98,90.98,69.56,112.4,74.68,正态分布
2023-03,30,1,423.79,423.79,423.79,423.79,347.85,正态分布
2023-03,31,0,,,,,,正态分布
2023-03,32,3,123.24,59.36,51.6,258.76,101.16,右偏（高客单价拉高均值）
2023-03,33,4,45.74,42.65,28.31,69.37,37.54,正态分布
2023-03,34,2,428.25,428.25,409.67,446.84,351.51,正态分布
2023-03,35,0,,,,,,正态分布
2023-03,36,4,49.86,48.7,31.94,70.1,40.93,正态分布
2023-04,0,63,148.61,97.92,15.4,582.2,100,右偏（高客单价拉高均值）
2023-04,1,1,95.5,95.5,95.5,95.5,64.26,正态分布
2023-04,2,2,34.05,34.05,19.46,48.65,22.91,正态分布
2023-04,3,2,151.46,151.46,61.64,241.27,101.92,正态分布
2023-04,4,6,131.24,94.64,21.81,312.94,88.31,右偏（高客单价拉高均值）
2023-04,5,2,129.01,129.01,34.53,223.5,86.81,正态分布
2023-04,6,1,77.38,77.38,77.38,77.38,52.07,正态分布
2023-04,7,1,48.39,48.39,48.39,48.39,32.56,正态分布
2023-04,8,2,55.43,55.43,18.24,92.62,37.3,正态分布
2023-04,9,1,252.03,252.03,252.03,252.03,169.59,正态分布
2023-04,10,2,42.44,42.44,40.82,44.05,28.56,正态分布
2023-04,11,4,155.19,105.98,50.88,357.91,104.43,右偏（高客单价拉高均值）
2023-04,12,2,113.13,113.13,56.64,169.61,76.13,正态分布
2023-04,13,5,138.62,92.39,60.53,249.43,93.28,右偏（高客单价拉高均值）
2023-04,14,2,31.85,31.85,16.16,47.54,21.43,正态分布
2023-04,15,3,106.35,106.96,56.9,155.19,71.56,正态分布
2023-04,16,2,105.95,105.95,77.19,134.72,71.29,正态分布
2023-04,17,2,57.09,57.09,40.89,73.29,38.42,正态分布
2023-04,18,5,141.55,142.25,32.55,229.04,95.25,正态分布
2023-04,19,4,201.74,184.16,115.71,322.91,135.75,正态分布
2023-04,20,4,109.19,104.62,59.49,168.04,73.47,正态分布
2023-04,21,2,232.52,232.52,91.58,373.46,156.46,正态分布
2023-04,22,4,154.92,161.28,61.64,235.49,104.25,正态分布
2023-04,23,4,166.75,151.37,70.82,293.44,112.21,正态分布
2023-04,24,2,131.13,131.13,59.72,202.53,88.24,正态分布
2023-04,25,3,112.6,114.82,81.75,141.24,75.77,正态分布
2023-04,26,6,130.15,136.71,48.5,177.04,87.58,正态分布
2023-04,27,4,141.18,108.13,42.91,305.54,95,右偏（高客单价拉高均值）
2023-04,28,5,213.72,201,40.44,429.48,143.81,正态分布
2023-04,29,5,116.18,104.39,72.97,178.92,78.18,正态分布
2023-04,30,1,112.16,112.16,112.16,112.16,75.47,正态分布
2023-04,31,1,33.72,33.72,33.72,33.72,22.69,正态分布
2023-04,32,1,27.96,27.96,27.96,27.96,18.81,正态分布
2023-04,33,1,915.59,915.59,915.59,915.59,616.1,正态分布
2023-04,34,2,98.81,98.81,93.85,103.77,66.49,正态分布
2023-04,35,0,,,,,,正态分布
2023-05,0,58,145.23,97.06,13.8,1349.91,100,右偏（高客单价拉高均值）
2023-05,1,3,87,111.72,25.75,123.53,59.9,左偏（低客单价拉低均值）
2023-05,2,0,,,,,,正态分布
2023-05,3,5,65.57,51.23,38.17,107.94,45.15,右偏（高客单价拉高均值）
2023-05,4,4,102.86,50.05,20.57,290.76,70.83,右偏（高客单价拉高均值）
2023-05,5,0,,,,,,正态分布
2023-05,6,4,137.88,131.87,31.28,256.51,94.94,正态分布
2023-05,7,0,,,,,,正态分布
2023-05,8,4,108,75.91,31.62,248.59,74.36,右偏（高客单价拉高均值）
2023-05,9,4,89.22,89.03,25.94,152.86,61.43,正态分布
2023-05,10,3,74.49,26.18,17.25,180.03,51.29,右偏（高客单价拉高均值）
2023-05,11,4,172.66,182.63,60.18,265.2,118.89,正态分布
2023-05,12,3,77.36,29.28,19.71,183.1,53.27,右偏（高客单价拉高均值）
2023-05,13,4,150.23,131.98,73.03,263.94,103.44,正态分布
2023-05,14,3,32.49,33.84,22.09,41.54,22.37,正态分布
2023-05,15,4,165.22,185.19,20.01,270.5,113.76,正态分布
2023-05,16,4,150.43,137.51,50.21,276.5,103.58,正态分布
2023-05,17,5,147.61,66.46,15.18,495.25,101.64,右偏（高客单价拉高均值）
2023-05,18,4,161.48,161.81,20.48,301.83,111.19,正态分布
2023-05,19,4,72.23,62.41,17.43,146.7,49.73,正态分布
2023-05,20,0,,,,,,正态分布
2023-05,21,1,16.78,16.78,16.78,16.78,11.55,正态分布
2023-05,22,1,241.59,241.59,241.59,241.59,166.35,正态分布
2023-05,23,4,127.46,95.94,31.22,286.73,87.76,右偏（高客单价拉高均值）
2023-05,24,2,35.9,35.9,22.6,49.2,24.72,正态分布
2023-05,25,3,72.37,62.04,25.77,129.3,49.83,正态分布
2023-05,26,1,23.42,23.42,23.42,23.42,16.13,正态分布
2023-05,27,1,42.75,42.75,42.75,42.75,29.44,正态分布
2023-05,28,1,40.02,40.02,40.02,40.02,27.56,正态分布
2023-05,29,4,69.47,70.75,25.19,111.2,47.83,正态分布
2023-05,30,2,179.77,179.77,118.36,241.18,123.78,正态分布
2023-05,31,6,109.76,117.84,27.91,209.25,75.58,正态分布
2023-05,32,5,260.08,95.23,84.61,570.24,179.08,右偏（高客单价拉高均值）
2023-05,33,5,254.16,96.59,45.82,548.39,175.01,右偏（高客单价拉高均值）
2023-05,34,0,,,,,,正态分布
2023-06,0,52,109,75.97,10.12,512.98,100,右偏（高客单价拉高均值）
2023-06,1,1,104.54,104.54,104.54,104.54,95.91,正态分布
2023-06,2,1,63.33,63.33,63.33,63.33,58.1,正态分布
2023-06,3,3,133.07,118.71,22.4,258.1,122.08,正态分布
2023-06,4,3,76.57,73.34,50.81,105.56,70.25,正态分布
2023-06,5,3,113.56,140.58,51.35,148.74,104.18,左偏（低客单价拉低均值）
2023-06,6,3,109.31,69.6,37.84,220.48,100.28,右偏（高客单价拉高均值）
2023-06,7,3,119.83,138.79,43.74,176.97,109.94,正态分布
2023-06,8,0,,,,,,正态分布
2023-06,9,2,114.37,114.37,86.48,142.25,104.93,正态分布
2023-06,10,5,212.07,132.17,74.22,504.86,194.56,右偏（高客单价拉高均值）
2023-06,11,6,95.1,64.67,21.71,226.35,87.25,右偏（高客单价拉高均值）
2023-06,12,3,183,145.62,36.15,367.22,167.89,右偏（高客单价拉高均值）
2023-06,13,3,75.04,76.34,67.67,81.12,68.84,正态分布
2023-06,14,0,,,,,,正态分布
2023-06,15,4,95.27,100.4,49.42,130.86,87.4,正态分布
2023-06,16,0,,,,,,正态分布
2023-06,17,1,13.74,13.74,13.74,13.74,12.61,正态分布
2023-06,18,2,71.12,71.12,39.93,102.31,65.25,正态分布
2023-06,19,2,83.03,83.03,44.18,121.87,76.17,正态分布
2023-06,20,2,66.8,66.8,45.64,87.95,61.28,正态分布
2023-06,21,0,,,,,,正态分布
2023-06,22,4,42.95,38.13,23.9,71.66,39.4,正态分布
2023-06,23,1,66.54,66.54,66.54,66.54,61.05,正态分布
2023-06,24,2,51.91,51.91,25.83,77.98,47.62,正态分布
2023-06,25,5,88.42,77.29,39,185.62,81.12,正态分布
2023-06,26,2,164.88,164.88,68.08,261.67,151.27,正态分布
2023-06,27,3,116.19,144.89,47.8,155.87,106.6,左偏（低客单价拉低均值）
2023-06,28,0,,,,,,正态分布
2023-06,29,2,164.01,164.01,91.93,236.1,150.47,正态分布
2023-06,30,2,65,65,53.24,76.77,59.63,正态分布
2023-06,31,2,350.21,350.21,116.63,583.79,321.29,正态分布
2023-06,32,1,51.94,51.94,51.94,51.94,47.65,正态分布
2023-06,33,0,,,,,,正态分布
2023-07,0,59,139.1,93.63,12.69,754.64,100,右偏（高客单价拉高均值）
2023-07,1,3,60.26,35.24,31.15,114.4,43.32,右偏（高客单价拉高均值）
2023-07,2,4,254.05,170.62,60.06,614.91,182.64,右偏（高客单价拉高均值）
2023-07,3,3,97.18,82,43.52,166.02,69.86,正态分布
2023-07,4,0,,,,,,正态分布
2023-07,5,4,159.62,179.42,55.13,224.53,114.75,正态分布
2023-07,6,3,38.79,40.39,35.58,40.4,27.89,正态分布
2023-07,7,4,253.02,165.7,50.93,629.73,181.9,右偏（高客单价拉高均值）
2023-07,8,1,23,23,23,23,16.53,正态分布
2023-07,9,0,,,,,,正态分布
2023-07,10,1,10.02,10.02,10.02,10.02,7.2,正态分布
2023-07,11,3,107.33,103.37,100.35,118.28,77.16,正态分布
2023-07,12,3,74.77,65.66,38.49,120.16,53.75,正态分布
2023-07,13,3,41.08,41.28,14.57,67.38,29.53,正态分布
2023-07,14,6,85.14,81.53,30.39,149.38,61.21,正态分布
2023-07,15,2,36.76,36.76,29.12,44.39,26.43,正态分布
2023-07,16,1,117.91,117.91,117.91,117.91,84.77,正态分布
2023-07,17,2,39.11,39.11,26.57,51.64,28.12,正态分布
2023-07,18,6,158.51,85.13,49.97,431.65,113.95,右偏（高客单价拉高均值）
2023-07,19,0,,,,,,正态分布
2023-07,20,4,76.64,71.66,18.98,144.25,55.1,正态分布
2023-07,21,2,138.91,138.91,88.58,189.24,99.86,正态分布
2023-07,22,2,59.22,59.22,22.42,96.01,42.57,正态分布
2023-07,23,3,154.95,131.49,95.72,237.64,111.39,正态分布
2023-07,24,2,44.06,44.06,19.82,68.3,31.68,正态分布
2023-07,25,2,73.14,73.14,24.81,121.47,52.58,正态分布
2023-07,26,2,73.33,73.33,55.03,91.62,52.72,正态分布
2023-07,27,5,68.97,78.57,9.89,136.67,49.58,正态分布
2023-07,28,0,,,,,,正态分布
2023-07,29,3,44.67,44.03,33.07,56.92,32.11,正态分布
2023-07,30,0,,,,,,正态分布
2023-07,31,3,55.33,44.68,40.33,80.99,39.78,右偏（高客单价拉高均值）
2023-07,32,1,142.33,142.33,142.33,142.33,102.32,正态分布
2023-08,0,55,102.46,73.23,13.33,430.57,100,右偏（高客单价拉高均值）
2023-08,1,1,155.32,155.32,155.32,155.32,151.59,正态分布
2023-08,2,0,,,,,,正态分布
2023-08,3,1,39.17,39.17,39.17,39.17,38.23,正态分布
2023-08,4,2,250.16,250.16,65.23,435.08,244.15,正态分布
2023-08,5,3,45.13,47.07,38.38,49.95,44.05,正态分布
2023-08,6,1,244.83,244.83,244.83,244.83,238.95,正态分布
2023-08,7,1,32.25,32.25,32.25,32.25,31.48,正态分布
2023-08,8,5,136.62,121.64,70.3,203.17,133.34,正态分布
2023-08,9,1,136.64,136.64,136.64,136.64,133.36,正态分布
2023-08,10,0,,,,,,正态分布
2023-08,11,2,219.06,219.06,118.51,319.6,213.8,正态分布
2023-08,12,1,374.77,374.77,374.77,374.77,365.77,正态分布
2023-08,13,1,87.99,87.99,87.99,87.99,85.88,正态分布
2023-08,14,2,48.8,48.8,32.64,64.95,47.63,正态分布
2023-08,15,2,66.6,66.6,53.16,80.04,65,正态分布
2023-08,16,2,136.27,136.27,68.16,204.39,133,正态分布
2023-08,17,2,174.37,174.37,88.49,260.25,170.18,正态分布
2023-08,18,1,80.04,80.04,80.04,80.04,78.12,正态分布
2023-08,19,2,266.02,266.02,62.08,469.96,259.63,正态分布
2023-08,20,3,80.1,83.91,37.18,119.21,78.18,正态分布
2023-08,21,2,265.94,265.94,27.71,504.18,259.55,正态分布
2023-08,22,4,107.88,102.78,71.35,154.6,105.29,正态分布
2023-08,23,1,52.97,52.97,52.97,52.97,51.7,正态分布
2023-08,24,2,95.74,95.74,80.96,110.52,93.44,正态分布
2023-08,25,0,,,,,,正态分布
2023-08,26,2,35.32,35.32,21.02,49.62,34.47,正态分布
2023-08,27,0,,,,,,正态分布
2023-08,28,2,34.95,34.95,25.79,44.12,34.11,正态分布
2023-08,29,2,36.98,36.98,29.65,44.32,36.09,正态分布
2023-08,30,2,219.97,219.97,89.84,350.1,214.69,正态分布
2023-08,31,1,60.86,60.86,60.86,60.86,59.4,正态分布
2023-09,0,49,85.45,45.19,13.7,408.37,100,右偏（高客单价拉高均值）
2023-09,1,0,,,,,,正态分布
2023-09,2,1,72.16,72.16,72.16,72.16,84.45,正态分布
2023-09,3,3,144.04,90.24,87.21,254.67,168.57,右偏（高客单价拉高均值）
2023-09,4,1,301.51,301.51,301.51,301.51,352.85,正态分布
2023-09,5,3,85.72,88.27,57.69,111.19,100.32,正态分布
2023-09,6,0,,,,,,正态分布
2023-09,7,2,186.97,186.97,84,289.95,218.81,正态分布
2023-09,8,1,327.62,327.62,327.62,327.62,383.41,正态分布
2023-09,9,3,85.06,88.55,63.97,102.65,99.54,正态分布
2023-09,10,2,300.46,300.46,177.62,423.29,351.62,正态分布
2023-09,11,1,183.74,183.74,183.74,183.74,215.03,正态分布
2023-09,12,2,234.04,234.04,45.95,422.13,273.89,正态分布
2023-09,13,3,578.93,63.87,36.06,1636.87,677.51,右偏（高客单价拉高均值）
2023-09,14,1,188.45,188.45,188.45,188.45,220.54,正态分布
2023-09,15,4,143.59,99.25,6.34,369.53,168.04,右偏（高客单价拉高均值）
2023-09,16,2,115.2,115.2,112.3,118.1,134.82,正态分布
2023-09,17,2,67.63,67.63,38.19,97.08,79.15,正态分布
2023-09,18,2,27.82,27.82,22.21,33.44,32.56,正态分布
2023-09,19,2,92.98,92.98,59.74,126.22,108.81,正态分布
2023-09,20,0,,,,,,正态分布
2023-09,21,3,142.15,109.7,92.08,224.66,166.35,右偏（高客单价拉高均值）
2023-09,22,2,189.88,189.88,31.29,348.47,222.21,正态分布
2023-09,23,1,113.11,113.11,113.11,113.11,132.37,正态分布
2023-09,24,5,307.75,159.79,98.33,865.29,360.15,右偏（高客单价拉高均值）
2023-09,25,3,42.09,44.24,16.94,65.08,49.26,正态分布
2023-09,26,2,114.89,114.89,90.91,138.87,134.45,正态分布
2023-09,27,3,33.59,35.64,19.43,45.69,39.31,正态分布
2023-09,28,2,103.04,103.04,51.86,154.22,120.59,正态分布
2023-09,29,3,59.79,46.52,16.9,115.95,69.97,右偏（高客单价拉高均值）
2023-09,30,3,41.7,33.88,29.64,61.59,48.8,右偏（高客单价拉高均值）
2023-10,0,66,124.07,61.13,11.22,713.07,100,右偏（高客单价拉高均值）
2023-10,1,4,78.9,76.35,46.12,116.78,63.59,正态分布
2023-10,2,2,24.7,24.7,21.32,28.07,19.91,正态分布
2023-10,3,3,339.11,332.5,97.64,587.19,273.32,正态分布
2023-10,4,2,133.14,133.14,106.01,160.27,107.31,正态分布
2023-10,5,4,51.14,37.62,19.76,109.57,41.22,右偏（高客单价拉高均值）
2023-10,6,0,,,,,,正态分布
2023-10,7,6,125.69,117.94,57.2,197.72,101.31,正态分布
2023-10,8,4,65.72,65.3,26.32,105.95,52.97,正态分布
2023-10,9,2,95.42,95.42,42.23,148.61,76.91,正态分布
2023-10,10,0,,,,,,正态分布
2023-10,11,2,21.1,21.1,8.77,33.43,17.01,正态分布
